,Sample Collection Date,Sample ID No.,Host Species,Sample Location - County,Sample Location - State,Sample Location - Site,Isolate_ID_No.,Genbank,CFU,Fungus Classification - Phylum,Fungus Classification - Class,Fungus Classification - Order,Fungus Classification - Family,Fungus Classification -Genus,Fungus Classification - Species,OTU (cluster)
418,20171007,46419_1813,Myotis ciliolabrum,White Pine,NV,NV5,46419_1813_1SD,MK782322,2,Ascomycota,Dothideomycetes,Dothideales,Dothideaceae,Endoconidioma,populi,cluster21
419,20170821,46419_001,Myotis volans,Nye,NV,NV6,46419_001_1SD,MK782360,2,Basidiomycota,Tremellomycetes,Cystofilobasidiales,,,,cluster214
420,20170821,46419_002,Myotis volans,Nye,NV,NV6,,,no fungi isolated,,,,,,,
421,20170821,46419_004,Myotis evotis,Nye,NV,NV6,,,no fungi isolated,,,,,,,
422,20170821,46419_007,Myotis volans,Nye,NV,NV6,46419_007_1SD,MK782457,2,Ascomycota,Taphrinomycetes,Taphrinales,Taphrinaceae,Taphrina,americana,cluster0
423,20170821,46419_007,Myotis volans,Nye,NV,NV6,46419_007_2SD,MK782458,1,Ascomycota,,,,,,cluster192
424,20170821,46419_010,Myotis volans,Nye,NV,NV6,,,no fungi isolated,,,,,,,
425,20170821,46419_012,Myotis evotis,Nye,NV,NV6,,,no fungi isolated,,,,,,,
426,20170821,46419_016,Myotis evotis,Nye,NV,NV6,,,no fungi isolated,,,,,,,
427,20170821,46419_017,Myotis volans,Nye,NV,NV6,,,no fungi isolated,,,,,,,
428,20170821,46419_046,Myotis volans,Nye,NV,NV6,,,no fungi isolated,,,,,,,
429,20170821,46419_047,Myotis volans,Nye,NV,NV6,,,no fungi isolated,,,,,,,
430,20170821,46419_049,Myotis volans,Nye,NV,NV6,,,no fungi isolated,,,,,,,
431,20170821,46419_056,Myotis volans,Nye,NV,NV6,,,no fungi isolated,,,,,,,
432,20170824,46419_50,Euderma maculatum,Nye,NV,NV7,,,no fungi isolated,,,,,,,
433,20170823,46419_063,Parastrellus hesperus,Nye,NV,NV8,46419_063_1SD,MK782414,2,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,sideris,cluster145
434,20170823,46419_020,Myotis evotis,Nye,NV,NV8,,,no fungi isolated,,,,,,,
435,20170717,46381_1709,Myotis volans,Jackson,OR,OR1,,,no fungi isolated,,,,,,,
436,20170717,46381_1713,Myotis californicus,Jackson,OR,OR1,,,no fungi isolated,,,,,,,
437,20170717,46381_1715,Myotis volans,Jackson,OR,OR1,,,no fungi isolated,,,,,,,
438,20170717,46381_1717,Myotis volans,Jackson,OR,OR1,46381_1717_1SD,MK782300,3,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,,,cluster168
439,20170717,46381_1723,Myotis californicus,Jackson,OR,OR1,,,no fungi isolated,,,,,,,
440,20170717,46381_1725,Myotis californicus,Jackson,OR,OR1,46381_1725_1SD,MK782302,1,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Piskurozyma,capsuligena,cluster57
441,20170717,46381_1725,Myotis californicus,Jackson,OR,OR1,46381_1725_2SD,MK782303,4,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Collophora,,cluster86
442,20170717,46381_1726,Myotis californicus,Jackson,OR,OR1,46381_1726_1SD,MK782304,9,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,pullulans,cluster50
443,20170717,46381_1728,Myotis volans,Jackson,OR,OR1,,,no fungi isolated,,,,,,,
444,20170717,46381_1729,Myotis californicus,Jackson,OR,OR1,,,no fungi isolated,,,,,,,
445,20170717,46381_1733,Myotis californicus,Jackson,OR,OR1,,,no fungi isolated,,,,,,,
446,20170816,46418_1711,Antrozous pallidus,Jackson,OR,OR2,,,no fungi isolated,,,,,,,
447,20170803,46418_1775,Antrozous pallidus,Jackson,OR,OR2,46418_1775_1SD,MK782310,4,Ascomycota,Dothideomycetes,Dothideales,Dothideaceae,Endoconidioma,populi,cluster21
448,20170803,46418_1776,Myotis evotis,Jackson,OR,OR2,,,no fungi isolated,,,,,,,
449,20170803,46418_1778,Myotis volans,Jackson,OR,OR2,46418_1778_1aSD,MK782311,4,Basidiomycota,Tremellomycetes,Tremellales,Bulleraceae,Fonsecazyma,,cluster73
450,20170803,46418_1778,Myotis volans,Jackson,OR,OR2,46418_1778_1LNA,MK782312,2,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,,cluster132
451,20170803,46418_1780,Myotis volans,Jackson,OR,OR2,,,no fungi isolated,,,,,,,
452,20170803,46418_1783,Antrozous pallidus,Jackson,OR,OR2,,,no fungi isolated,,,,,,,
453,20170719,46381_1714,Myotis evotis,Jackson,OR,OR3,46381_1714_1SD,MK782299,2,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,pullulans,cluster50
454,20170719,46381_1718,Myotis thysanodes,Jackson,OR,OR3,46381_1718_1LNA,MK782301,2,Ascomycota,Saccharomycetes,Saccharomycetales,,,,cluster159
455,20170719,46381_1724,Myotis californicus,Jackson,OR,OR3,,,no fungi isolated,,,,,,,
456,20170719,46381_1727,Myotis californicus,Jackson,OR,OR3,46381_1727_1LNA,MK782305,1,Ascomycota,Saccharomycetes,Saccharomycetales,,,,cluster159
457,20170719,46381_1727,Myotis californicus,Jackson,OR,OR3,46381_1727_1SD,MK782306,4,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,pullulans,cluster50
458,20170719,46381_1727,Myotis californicus,Jackson,OR,OR3,46381_1727_2SD,MK782307,10,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Piskurozyma,capsuligena,cluster57
459,20170719,46381_1732,Myotis californicus,Jackson,OR,OR3,,,no fungi isolated,,,,,,,
460,20170719,46381_1736,Myotis californicus,Jackson,OR,OR3,,,no fungi isolated,,,,,,,
461,20170718,46381_1712,Myotis volans,Jackson,OR,OR4,,,no fungi isolated,,,,,,,
462,20170619,46382_1555,Myotis thysanodes,Brewster,TX,TX1,46382_1555_1LNA,MK782272,2,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,,cluster206
463,20170619,46382_1555,Myotis thysanodes,Brewster,TX,TX1,46382_1555_1SD,MK782273,1,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,,cluster50
464,20170621,46382_1557,Myotis thysanodes,Brewster,TX,TX1,46382_1557_1LNA,MK782274,21,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,pullulans,cluster2
465,20170621,46382_1558,Myotis thysanodes,Brewster,TX,TX1,46382_1558_2LNA,MK782275,1,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,,cluster206
466,20170619,46382_1559,Myotis thysanodes,Brewster,TX,TX1,,,no fungi isolated,,,,,,,
467,20170619,46382_1560,Myotis thysanodes,Brewster,TX,TX1,46382_1560_1SD,MK782276,50,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,,,cluster17
468,20170619,46382_1560,Myotis thysanodes,Brewster,TX,TX1,46382_1560_2SD,MK782277,50,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,,,cluster17
469,20170619,46382_1560,Myotis thysanodes,Brewster,TX,TX1,46382_1560_3LNA,MK782278,100,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,albida,cluster15
470,20170619,46382_1562,Myotis thysanodes,Brewster,TX,TX1,46382_1562_1LNA,MK782279,1,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,,cluster2
471,20170619,46382_1562,Myotis thysanodes,Brewster,TX,TX1,46382_1562_1SD,MK782280,2,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,,cluster2
472,20170619,46382_1562,Myotis thysanodes,Brewster,TX,TX1,46382_1562_2SD,MK782281,1,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,pullulans,cluster50
473,20170621,46382_1563,Myotis thysanodes,Brewster,TX,TX1,46382_1563_3LNA,MK782282,100,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,randhawae,cluster117
474,20170619,46382_1564,Myotis thysanodes,Brewster,TX,TX1,,,no fungi isolated,,,,,,,
475,20170621,46382_1565,Myotis thysanodes,Brewster,TX,TX1,46382_1565_2LNA,MK782283,1,Basidiomycota,Tremellomycetes,Tremellales,,,,cluster41
476,20170621,46382_1565,Myotis thysanodes,Brewster,TX,TX1,46382_1565_2SD,MK782284,3,Basidiomycota,Tremellomycetes,Tremellales,,,,cluster41
477,20170619,46382_1566,Myotis thysanodes,Brewster,TX,TX1,46382_1566_2aSD,MK782285,15,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,namibiae,cluster50
478,20170619,46382_1566,Myotis thysanodes,Brewster,TX,TX1,46382_1566_2bSD,MK782286,10,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,namibiae,cluster2
479,20170619,46382_1566,Myotis thysanodes,Brewster,TX,TX1,46382_1566_2LNA,MK782287,500,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,floriforme,cluster185
480,20170619,46382_1566,Myotis thysanodes,Brewster,TX,TX1,46382_1566_3LNA,MK782288,50,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,namibiae,cluster50
481,20170619,46382_1566,Myotis thysanodes,Brewster,TX,TX1,46382_1566_5SD,MK782289,1,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,magnum,cluster56
482,20170621,46382_1567,Myotis thysanodes,Brewster,TX,TX1,46382_1567_1LNA,MK782290,6,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,,cluster2
483,20170621,46382_1567,Myotis thysanodes,Brewster,TX,TX1,46382_1567_1SD,MK782291,10,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,namibiae,cluster50
484,20170621,46382_1567,Myotis thysanodes,Brewster,TX,TX1,46382_1567_2LNA,MK782292,5,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,namibiae,cluster2
485,20170619,46382_1568,Myotis thysanodes,Brewster,TX,TX1,,,no fungi isolated,,,,,,,
486,20170621,46382_1569,Myotis thysanodes,Brewster,TX,TX1,46382_1569_1LNA,MK782294,100,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,magnum,cluster56
487,20170621,46382_1569,Myotis thysanodes,Brewster,TX,TX1,46382_1569_1SD,MK782293,23,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,magnum,cluster56
488,20170621,46382_1569,Myotis thysanodes,Brewster,TX,TX1,46382_1569_1SD,MK782295,1,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,,cluster50
489,20170621,46382_1571,Myotis thysanodes,Brewster,TX,TX1,,,no fungi isolated,,,,,,,
490,20170619,46382_1572,Myotis thysanodes,Brewster,TX,TX1,,,no fungi isolated,,,,,,,
491,20170621,46382_1573,Myotis thysanodes,Brewster,TX,TX1,,,no fungi isolated,,,,,,,
492,20170619,46382_1574,Myotis thysanodes,Brewster,TX,TX1,,,no fungi isolated,,,,,,,
493,20150211,44797_001,Myotis velifer,Hardeman,TX,TX2,,,no fungi isolated,,,,,,,
494,20150211,44797_002,Myotis velifer,Hardeman,TX,TX2,,,no fungi isolated,,,,,,,
495,20150211,44797_006,Myotis velifer,Hardeman,TX,TX2,,,no fungi isolated,,,,,,,
496,20150211,44797_007,Myotis velifer,Hardeman,TX,TX2,,,no fungi isolated,,,,,,,
497,20150211,44797_008,Myotis velifer,Hardeman,TX,TX2,44797_008_3SD,MK782221,2,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster69
498,20150211,44797_009,Myotis velifer,Hardeman,TX,TX2,,,no fungi isolated,,,,,,,
499,20150211,44797_012,Myotis velifer,Hardeman,TX,TX2,44797_012_1LNA,MK782356,19,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Trichosporon,otae,cluster175
500,20150211,44797_012,Myotis velifer,Hardeman,TX,TX2,44797_012_2SD,MK782357,41,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Trichosporon,otae,cluster175
501,20150211,44797_013,Myotis velifer,Hardeman,TX,TX2,44797_013_1LNA,MK782358,3,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster69
502,20150211,44797_013,Myotis velifer,Hardeman,TX,TX2,44797_013_2SD,MK782359,5,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,pullulans,cluster2
503,20150211,44797_014,Myotis velifer,Hardeman,TX,TX2,44797_014_2SD,MK782361,1,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Trichosporon,otae,cluster175
504,20150211,44797_015,Myotis velifer,Hardeman,TX,TX2,44797_015_1LNA,MK782365,1,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Trichosporon,otae,cluster175
505,20150211,44797_015,Myotis velifer,Hardeman,TX,TX2,44797_015_2SD,MK782366,1,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Trichosporon,otae,cluster175
506,20150211,44797_016,Myotis velifer,Hardeman,TX,TX2,44797_016_1LNA,MK782371,29,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster69
507,20150211,44797_016,Myotis velifer,Hardeman,TX,TX2,44797_016_2SD,MK782372,2,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Trichosporon,otae,cluster175
508,20150211,44797_016,Myotis velifer,Hardeman,TX,TX2,44797_016_4SD,MK782373,2,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,carnescens,cluster143
509,20150211,44797_10,Myotis velifer,Hardeman,TX,TX2,44797_10_4SD,MK782296,3,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster69
510,20150211,44797_11,Myotis velifer,Hardeman,TX,TX2,44797_11_2SD,MK782297,50,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,namibiae,cluster50
511,20150211,44797_11,Myotis velifer,Hardeman,TX,TX2,44797_11_4SD,MK782298,2,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,guehoae,cluster191
512,20150211,44797_17,Myotis velifer,Hardeman,TX,TX2,44797_17_2SD,MK782374,1,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Trichosporon,otae,cluster175
513,20150211,44797_18,Myotis velifer,Hardeman,TX,TX2,44797_18_2SD,MK782375,6,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Trichosporon,otae,cluster175
514,20150211,44797_19,Myotis velifer,Hardeman,TX,TX2,,,no fungi isolated,,,,,,,
515,20150211,44797_20,Myotis velifer,Hardeman,TX,TX2,,,no fungi isolated,,,,,,,
516,20150211,44797_21,Myotis velifer,Hardeman,TX,TX2,44797_21_1SD,MK782376,3,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,pullulans,cluster50
517,20150211,44797_22,Myotis velifer,Hardeman,TX,TX2,44797_22_2SD,MK782387,6,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,pullulans,cluster2
518,20150211,44797_23,Myotis velifer,Hardeman,TX,TX2,,,no fungi isolated,,,,,,,
519,20150211,44797_24,Myotis velifer,Hardeman,TX,TX2,,,no fungi isolated,,,,,,,
520,20150211,44797_25,Myotis velifer,Hardeman,TX,TX2,44797_25_1LNA,MK782389,2,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster69
521,20150211,44797_25,Myotis velifer,Hardeman,TX,TX2,44797_25_3SD,MK782390,1,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster69
522,20150211,44797_26,Myotis velifer,Hardeman,TX,TX2,44797_26_3SD,MK782391,6,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster69
523,20150211,44797_27,Myotis velifer,Hardeman,TX,TX2,44797_27_2SD,MK782392,1,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Trichosporon,otae,cluster175
524,20150211,44797_28,Myotis velifer,Hardeman,TX,TX2,,,no fungi isolated,,,,,,,
525,20150211,44797_29,Myotis velifer,Hardeman,TX,TX2,,,no fungi isolated,,,,,,,
526,20150211,44797_3,Myotis velifer,Hardeman,TX,TX2,44797_3_3SD,MK782403,1,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster69
527,20150211,44797_30,Myotis velifer,Hardeman,TX,TX2,44797_30_1LNA,MK782395,1,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster69
528,20150211,44797_31,Myotis velifer,Hardeman,TX,TX2,,,no fungi isolated,,,,,,,
529,20150211,44797_4,Myotis velifer,Hardeman,TX,TX2,44797_4_2SD,MK782450,5,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster69
530,20150211,44797_5,Myotis velifer,Hardeman,TX,TX2,44797_5_2SD,MK782456,3,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Trichosporon,otae,cluster175
531,20170131,45702_1066,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
532,20170131,45702_1067,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
533,20170131,45702_1068,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
534,20170131,45702_1069,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
535,20170131,45702_1070,Corynorhinus townsendii,Garfield,UT,UT1,45702_1070_0SD,MK782167,2,Ascomycota,Dothideomycetes,Dothideales,,,,cluster115
536,20170131,45702_1071,Corynorhinus townsendii,Garfield,UT,UT1,45702_1071_2SD,MK782168,1,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Phialophora,hyalina,cluster59
537,20170131,45702_1072,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
538,20170131,45702_1073,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
539,20170131,45702_1074,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
540,20170131,45702_1075,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
541,20170131,45702_1077,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
542,20170131,45702_1078,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
543,20170131,45702_1079,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
544,20170131,45702_1080,Myotis ciliolabrum,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
545,20170131,45702_1081,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
546,20170131,45702_1082,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
547,20170131,45702_1083,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
548,20170131,45702_1084,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
549,20170131,45702_1085,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
550,20170131,45702_1087,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
551,20170131,45702_1088,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
552,20170131,45702_1089,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
553,20170131,45702_1090,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
554,20170131,45702_1091,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
555,20170131,45702_1092,Myotis ciliolabrum,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
556,20170131,45702_1093,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
557,20170131,45702_1094,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
558,20170131,45702_1095,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
559,20160112,45702_281,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
560,20160112,45702_283,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
561,20160112,45702_284,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
562,20160112,45702_288,Myotis ciliolabrum,Garfield,UT,UT1,45702_288_4SD,MK782384,1,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,,cluster156
563,20160112,45702_291,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
564,20160112,45702_292,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
565,20160112,45702_295,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
566,20160112,45702_296,Myotis ciliolabrum,Garfield,UT,UT1,45702_296_2SD,MK782388,1,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,,cluster156
567,20160112,45702_297,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
568,20160112,45702_298,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
569,20160112,45702_299,Corynorhinus townsendii,Garfield,UT,UT1,,,no fungi isolated,,,,,,,
570,20180403,46749_1,Myotis yumanensis,King,WA,WA1,46749_1_1SD,MK782396,7,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,pullulans,cluster50
571,20180403,46749_10,Myotis yumanensis,King,WA,WA1,,,no fungi isolated,,,,,,,
572,20180403,46749_11,Myotis yumanensis,King,WA,WA1,,,no fungi isolated,,,,,,,
573,20180403,46749_2,Myotis yumanensis,King,WA,WA1,46749_2_1SD,MK782397,3,Basidiomycota,Tremellomycetes,Holtermanniales,Holtermanniales_fam_Incertae_sedis,Holtermanniella,takashimae,cluster12
574,20180403,46749_2,Myotis yumanensis,King,WA,WA1,46749_2_2SD,MK782398,3,Ascomycota,Taphrinomycetes,Taphrinales,Protomycetaceae,Protomyces,inouyei,cluster80
575,20180403,46749_4,Myotis yumanensis,King,WA,WA1,,,no fungi isolated,,,,,,,
576,20180403,46749_5,Myotis yumanensis,King,WA,WA1,,,no fungi isolated,,,,,,,
577,20180403,46749_6,Myotis yumanensis,King,WA,WA1,,,no fungi isolated,,,,,,,
578,20180403,46749_7,Myotis yumanensis,King,WA,WA1,,,no fungi isolated,,,,,,,
579,20180403,46749_8,Myotis yumanensis,King,WA,WA1,,,no fungi isolated,,,,,,,
580,20180403,46749_9,Myotis yumanensis,King,WA,WA1,,,no fungi isolated,,,,,,,
581,20180403,46749_3,Myotis yumanensis,King,WA,WA1,46749_3_1SD,MK782399,2,Basidiomycota,Tremellomycetes,Holtermanniales,Holtermanniales_fam_Incertae_sedis,Holtermanniella,takashimae,cluster12
582,20160428,45698_832,Eptesicus fuscus,Thurston,WA,WA2,45698_832_1LNA,MK782465,14,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Blastobotrys,buckinghamii,cluster142
583,20160428,45698_832,Eptesicus fuscus,Thurston,WA,WA2,45698_832_7SD,MK782466,20,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,,cluster116
584,20160428,45698_845,Eptesicus fuscus,Thurston,WA,WA2,45698_845_1LNA,MK782471,5,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Blastobotrys,buckinghamii,cluster142
585,20160428,45698_845,Eptesicus fuscus,Thurston,WA,WA2,45698_845_2SD,MK782472,300,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,,cluster2
586,20160428,45698_845,Eptesicus fuscus,Thurston,WA,WA2,45698_845_3LNA,MK782473,2,Ascomycota,Saccharomycetes,Dothideales,,,,cluster79
587,20160428,45698_845,Eptesicus fuscus,Thurston,WA,WA2,45698_845_4SD,MK782474,30,Ascomycota,Eurotiomycetes,Dothideales,Cyphellophoraceae,Cyphellophora,sessilis,cluster208
588,20160428,45698_846,Eptesicus fuscus,Thurston,WA,WA2,45698_846_2aSD,MK782475,1,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,victoriae,cluster11
589,20160428,45698_846,Eptesicus fuscus,Thurston,WA,WA2,45698_846_3SD,MK782476,100,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,victoriae,cluster11
590,20160105,45703_224,Myotis ciliolabrum,Platte,WY,WY1,45703_224_2SD,MK782370,1,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Nectria,pseudotrichia,cluster151
591,20160105,45703_225,Corynorhinus townsendii,Platte,WY,WY1,,,no fungi isolated,,,,,,,
